Morphospecies,Order,Present in Vials,Species_Stage_Name,Stage_Name,Group,Specialist,Standard_Sorting_Name,Barcode_Status,Authority,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,specific_epithet,subspecies,Body_Length_Mean_mm,Body_Mass_Mean_mg,Body_Mass_SD_mg,Body_Mass_N,Body_Mass_Source,Body_Mass_Proxy,Body_Mass_Notes
Ornebius_n_sp_1,382,,Ornebius_n_sp_1_Instars_V_VI,Instars_IV_V_VI,Orthoptera,Dan_Otte,,Error,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Grylloidea,Mogoplistidae,Mogoplistinae,Ornebius,sp1,,5.194594595,5.648648649,2.690057994,37,,,
Ornebius_n_sp_1,382,1,Ornebius_n_sp_1_Instars_VII_VIII_IX,Instars_VII_VIII_IX,Orthoptera,Dan_Otte,,Error,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Grylloidea,Mogoplistidae,Mogoplistinae,Ornebius,sp1,,6.85,NA,NA,18,,,
Oxya_japonica,383,#N/A,Oxya_japonica_Adult,Adult,Orthoptera,Dan_Otte,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Caelifera,,Acridoidea,Acrididae,,Oxya,japonica,,,,,,,,
Oxya_japonica,383,#N/A,Oxya_japonica_Egg,Egg,Orthoptera,Dan_Otte,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Caelifera,,Acridoidea,Acrididae,,Oxya,japonica,,,,,,,,
Oxya_japonica,383,,Oxya_japonica_Instars_I_II,Instars_I_II,Orthoptera,Dan_Otte,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Caelifera,,Acridoidea,Acrididae,,Oxya,japonica,,,,,,,,
Oxya_japonica,383,#N/A,Oxya_japonica_Instars_III_IV,Instars_III_IV,Orthoptera,Dan_Otte,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Caelifera,,Acridoidea,Acrididae,,Oxya,japonica,,,,,,,,
Phisis_holdhausi,384,1,Phisis_holdhausi_Adult,Adult,Orthoptera,Dan_Otte,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Tettigonioidea,Tettigonidae,,Phisis,holdhausi,,17,198.35,45.46696603,2,,,
Phisis_holdhausi,384,1,Phisis_holdhausi_Egg,Egg,Orthoptera,Dan_Otte,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Tettigonioidea,Tettigonidae,,Phisis,holdhausi,,,,,,,,
Phisis_holdhausi,384,,Phisis_holdhausi_Instars_I_II,Instars_I_II,Orthoptera,Dan_Otte,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Tettigonioidea,Tettigonidae,,Phisis,holdhausi,,,,,,,,
Phisis_holdhausi,384,,Phisis_holdhausi_Instars_III_IV,Instars_III_IV,Orthoptera,Dan_Otte,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Tettigonioidea,Tettigonidae,,Phisis,holdhausi,,10,33.25,13.08147545,2,,,
Phisis_holdhausi,384,,Phisis_holdhausi_Instars_V_VI,Instars_V_VI,Orthoptera,Dan_Otte,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Tettigonioidea,Tettigonidae,,Phisis,holdhausi,,13,92,NA,1,,,
Speonemobius_tigrinus,385,#N/A,Speonemobius_tigrinus_Adult,Adult,Orthoptera,probably extinct or mistaken ID,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,,,,Trigonidiidae,Nemobiinae,Speonemobius,tigrinus,,,,,,,,
Speonemobius_tigrinus,385,#N/A,Speonemobius_tigrinus_Egg,Egg,Orthoptera,probably extinct or mistaken ID,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,,,,Trigonidiidae,Nemobiinae,Speonemobius,tigrinus,,,,,,,,
Speonemobius_tigrinus,385,#N/A,Speonemobius_tigrinus_Juvenile,Juvenile,Orthoptera,probably extinct or mistaken ID,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Orthoptera,,,,Trigonidiidae,Nemobiinae,Speonemobius,tigrinus,,,,,,,,
Teleogryllus_oceanicus,386,1,Teleogryllus_oceanicus_Adult,Adult,Orthoptera,Dan_Otte,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Grylloidea,Gryllidae,Gryllinae,Teleogryllus,oceanicus,,19,401.3,NA,1,,,
Teleogryllus_oceanicus,386,1,Teleogryllus_oceanicus_Egg,Egg,Orthoptera,Dan_Otte,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Grylloidea,Gryllidae,Gryllinae,Teleogryllus,oceanicus,,,,,,,,
Teleogryllus_oceanicus,386,,Teleogryllus_oceanicus_Instars_I_II_III,Instars_I_II_III,Orthoptera,Dan_Otte,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Grylloidea,Gryllidae,Gryllinae,Teleogryllus,oceanicus,,,,,,,,
Teleogryllus_oceanicus,386,,Teleogryllus_oceanicus_Instars_IV_V_VI,Instars_IV_V_VI,Orthoptera,Dan_Otte,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Grylloidea,Gryllidae,Gryllinae,Teleogryllus,oceanicus,,,,,,,,
Teleogryllus_oceanicus,386,,Teleogryllus_oceanicus_Instars_VII_VIII_IX,Instars_VII_VIII_IX,Orthoptera,Dan_Otte,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Orthoptera,Ensifera,,Grylloidea,Gryllidae,Gryllinae,Teleogryllus,oceanicus,,,,,,,,
Cyptophania_marginata,387,1,Cyptophania_marginata_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,,Cyptophania,marginata,,1.633333333,0.628946718,0.338663618,3,,,
Cyptophania_marginata,387,1,Cyptophania_marginata_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,,Cyptophania,marginata,,,,,,,,
Cyptophania_marginata,387,1,Cyptophania_marginata_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,,Cyptophania,marginata,,,,,,,,
Echmepteryx_lunulata,388,1,Echmepteryx_lunulata_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,,Echmepteryx,lunulata,,,,,,,,
Echmepteryx_lunulata,388,1,Echmepteryx_lunulata_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,,Echmepteryx,lunulata,,,,,,,,
Echmepteryx_lunulata,388,1,Echmepteryx_lunulata_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,,Echmepteryx,lunulata,,,,,,,,
Echmepteryx_madagascariensis,389,1,Echmepteryx_madagascariensis_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,,Echmepteryx,madagascariensis,,,,,,,,
Echmepteryx_madagascariensis,389,1,Echmepteryx_madagascariensis_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,,Echmepteryx,madagascariensis,,,,,,,,
Echmepteryx_madagascariensis,389,1,Echmepteryx_madagascariensis_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,,Echmepteryx,madagascariensis,,,,,,,,
Ectopsocus_denervus,390,1,Ectopsocus_denervus_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Psocomorpha,Homilopsocidea,,Ectopsocidae,,Ectopsocus,denervus,,0.9,0.082938029,0.029323021,2,,,
Ectopsocus_denervus,390,1,Ectopsocus_denervus_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Psocomorpha,Homilopsocidea,,Ectopsocidae,,Ectopsocus,denervus,,,,,,,,
Ectopsocus_denervus,390,1,Ectopsocus_denervus_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Psocomorpha,Homilopsocidea,,Ectopsocidae,,Ectopsocus,denervus,,1.15,0.064507356,0.006516227,2,,,
Ectopsocus_spilotus,391,1,Ectopsocus_spilotus_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Psocomorpha,Homilopsocidea,,Ectopsocidae,,Ectopsocus,spilotus,,1.1,0.12486781,0.07357245,10,,,
Ectopsocus_spilotus,391,1,Ectopsocus_spilotus_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Psocomorpha,Homilopsocidea,,Ectopsocidae,,Ectopsocus,spilotus,,,,,,,,
Ectopsocus_spilotus,391,1,Ectopsocus_spilotus_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Psocomorpha,Homilopsocidea,,Ectopsocidae,,Ectopsocus,spilotus,,0.84,0.060590838,0.060162722,5,,,
Ectopsocus_thysanus,392,1,Ectopsocus_thysanus_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Psocomorpha,Homilopsocidea,,Ectopsocidae,,Ectopsocus,thysanus,,1.625,0.328296364,0.073908445,4,,,
Ectopsocus_thysanus,392,1,Ectopsocus_thysanus_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Psocomorpha,Homilopsocidea,,Ectopsocidae,,Ectopsocus,thysanus,,,,,,,,
Ectopsocus_thysanus,392,1,Ectopsocus_thysanus_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Psocomorpha,Homilopsocidea,,Ectopsocidae,,Ectopsocus,thysanus,,,,,,,,
Heterocaecilius_dybasi,393,1,Heterocaecilius_dybasi_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Pseudocaecilidae,,Heterocaecilius,dybasi,,,,,,,,
Heterocaecilius_dybasi,393,1,Heterocaecilius_dybasi_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Pseudocaecilidae,,Heterocaecilius,dybasi,,,,,,,,
Heterocaecilius_dybasi,393,1,Heterocaecilius_dybasi_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Pseudocaecilidae,,Heterocaecilius,dybasi,,,,,,,,
Lepidopsocus_maculatus,394,1,Lepidopsocus_maculatus_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,Lepidopsocinae,Lepidopsocus,maculatus,,,,,,,,
Lepidopsocus_maculatus,394,1,Lepidopsocus_maculatus_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,Lepidopsocinae,Lepidopsocus,maculatus,,,,,,,,
Lepidopsocus_maculatus,394,1,Lepidopsocus_maculatus_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,Lepidopsocinae,Lepidopsocus,maculatus,,,,,,,,
Lepidopsocus_pallidus,395,1,Lepidopsocus_pallidus_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,Lepidopsocinae,Lepidopsocus,pallidus,,1.3,0.156660721,0.076131174,3,,,
Lepidopsocus_pallidus,395,1,Lepidopsocus_pallidus_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,Lepidopsocinae,Lepidopsocus,pallidus,,,,,,,,
Lepidopsocus_pallidus,395,1,Lepidopsocus_pallidus_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,Trogiomorpha,Atropetae,,Lepidopsocidae,Lepidopsocinae,Lepidopsocus,pallidus,,1.4,0.247086211,0.194698691,3,,,
Liposcelis_sp_1,396,1,Liposcelis_sp_1_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Liposcelididae,,Liposcelis,sp1,,,,,,,,
Liposcelis_sp_1,396,1,Liposcelis_sp_1_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Liposcelididae,,Liposcelis,sp1,,,,,,,,
Liposcelis_sp_1,396,1,Liposcelis_sp_1_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Liposcelididae,,Liposcelis,sp1,,,,,,,,
Peripsocus_sp_1,397,#N/A,Peripsocus_sp_1_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Peripsocidae,,Peripsocus,sp1,,,,,,,,
Peripsocus_sp_1,397,#N/A,Peripsocus_sp_1_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Peripsocidae,,Peripsocus,sp1,,,,,,,,
Peripsocus_sp_1,397,#N/A,Peripsocus_sp_1_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Peripsocidae,,Peripsocus,sp1,,,,,,,,
Pseudocaecilius_citricola,398,1,Pseudocaecilius_citricola_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Pseudocaecilidae,,Pseudocaecilius,citricola,,,,,,,,
Pseudocaecilius_citricola,398,1,Pseudocaecilius_citricola_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Pseudocaecilidae,,Pseudocaecilius,citricola,,,,,,,,
Pseudocaecilius_citricola,398,1,Pseudocaecilius_citricola_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Pseudocaecilidae,,Pseudocaecilius,citricola,,,,,,,,
Valenzuela_kraussi,399,1,Valenzuela_kraussi_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Ceaciliusidae,Caeciliusinae,Valenzuela,kraussi,,2,0.57739843,0.178725108,4,,,
Valenzuela_kraussi,399,1,Valenzuela_kraussi_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Ceaciliusidae,Caeciliusinae,Valenzuela,kraussi,,,,,,,,
Valenzuela_kraussi,399,1,Valenzuela_kraussi_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Ceaciliusidae,Caeciliusinae,Valenzuela,kraussi,,1.18,0.096991417,0.092075578,5,,,
Valenzuela_leuroceps,400,1,Valenzuela_leuroceps_Adult,Adult,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Ceaciliusidae,Caeciliusinae,Valenzuela,leuroceps,,1.6,0.556951902,0.502564004,2,,,
Valenzuela_leuroceps,400,1,Valenzuela_leuroceps_Egg,Egg,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Ceaciliusidae,Caeciliusinae,Valenzuela,leuroceps,,,,,,,,
Valenzuela_leuroceps,400,1,Valenzuela_leuroceps_Nymph,Nymph,Psocoptera,Kazunori_Yoshizawa,,,Taxonomist,Arthropoda,Hexapoda,Insecta,Pterygota,,Psocodea,,,,Ceaciliusidae,Caeciliusinae,Valenzuela,leuroceps,,,,,,,,
Isometrus_maculatus,401,#N/A,Isometrus_maculatus_Adult,Adult,Scorpion,,,,Taxonomist,Arthropoda,Chelicerata,Arachnida,,,Scorpiones,,,,Buthidae,,Isometrus,maculatus,,,,,,,,
Isometrus_maculatus,401,#N/A,Isometrus_maculatus_Egg,Egg,Scorpion,,,,Taxonomist,Arthropoda,Chelicerata,Arachnida,,,Scorpiones,,,,Buthidae,,Isometrus,maculatus,,,,,,,,
Isometrus_maculatus,401,#N/A,Isometrus_maculatus_Juvenile,Juvenile,Scorpion,,,,Taxonomist,Arthropoda,Chelicerata,Arachnida,,,Scorpiones,,,,Buthidae,,Isometrus,maculatus,,,,,,,,
Silverfish,402,#N/A,Silverfish_Adult,Adult,Silverfish,,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Zygentoma,,,,Lepismatidae,,,,,,,,,,,
Silverfish,402,#N/A,Silverfish_Egg,Egg,Silverfish,,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Zygentoma,,,,Lepismatidae,,,,,,,,,,,
Silverfish,402,#N/A,Silverfish_Juvenile,Juvenile,Silverfish,,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Zygentoma,,,,Lepismatidae,,,,,,,,,,,
Terrestrial_Leech,403,#N/A,Terrestrial_Leech_Adult,Adult,Terrestrial_Leech,,,,Taxonomist,Annelida,Clitellata,Hirudinea,,,,,,,,,,,,,,,,,,
Terrestrial_Leech,403,#N/A,Terrestrial_Leech_Egg,Egg,Terrestrial_Leech,,,,Taxonomist,Annelida,Clitellata,Hirudinea,,,,,,,,,,,,,,,,,,
Terrestrial_Leech,403,#N/A,Terrestrial_Leech_Juvenile,Juvenile,Terrestrial_Leech,,,,Taxonomist,Annelida,Clitellata,Hirudinea,,,,,,,,,,,,,,,,,,
Aleurodothrips_fasciapennis,404,1,Aleurodothrips_fasciapennis_Adult,Adult,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,,Aleurodothrips,fasciapennis,,1.44,0.072858754,0.029711683,10,,,
Aleurodothrips_fasciapennis,404,1,Aleurodothrips_fasciapennis_Egg,Egg,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,,Aleurodothrips,fasciapennis,,,,,,,,
Aleurodothrips_fasciapennis,404,1,Aleurodothrips_fasciapennis_Juvenile,Juvenile,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,,Aleurodothrips,fasciapennis,,,,,,,,
Chaetanaphothrips_orchidii,405,1,Chaetanaphothrips_orchidii_Adult,Adult,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Thripidae,,Chaetanaphothrips,orchidii,,0.714285714,0.016579378,0.008732444,14,,,
Chaetanaphothrips_orchidii,405,1,Chaetanaphothrips_orchidii_Egg,Egg,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Thripidae,,Chaetanaphothrips,orchidii,,,,,,,,
Chaetanaphothrips_orchidii,405,1,Chaetanaphothrips_orchidii_Juvenile,Juvenile,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Thripidae,,Chaetanaphothrips,orchidii,,,,,,,,
Haplothrips_gowdeyi,406,1,Haplothrips_gowdeyi_Adult,Adult,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Haplothrips,gowdeyi,,1.414285714,0.073558133,0.046853338,7,,,
Haplothrips_gowdeyi,406,1,Haplothrips_gowdeyi_Egg,Egg,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Haplothrips,gowdeyi,,,,,,,,
Haplothrips_gowdeyi,406,1,Haplothrips_gowdeyi_Juvenile,Juvenile,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Haplothrips,gowdeyi,,,,,,,,
Haplothrips_williamsi,407,1,Haplothrips_williamsi_Adult,Adult,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Haplothrips,williamsi,,1.109090909,0.038065623,0.026750102,11,,,
Haplothrips_williamsi,407,1,Haplothrips_williamsi_Egg,Egg,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Haplothrips,williamsi,,,,,,,,
Haplothrips_williamsi,407,1,Haplothrips_williamsi_Juvenile,Juvenile,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Haplothrips,williamsi,,,,,,,,
Karnyothrips_flavipes,408,1,Karnyothrips_flavipes_Adult,Adult,Thysanoptera,Manfred_Ulitzka,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Karnyothrips,flavipes,,1.66,0.076717677,0.048414636,10,,,
Karnyothrips_flavipes,408,1,Karnyothrips_flavipes_Egg,Egg,Thysanoptera,Manfred_Ulitzka,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Karnyothrips,flavipes,,,,,,,,
Karnyothrips_flavipes,408,1,Karnyothrips_flavipes_Juvenile,Juvenile,Thysanoptera,Manfred_Ulitzka,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Karnyothrips,flavipes,,,,,,,,
Karnyothrips_melaleucus,409,1,Karnyothrips_melaleucus_Adult,Adult,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Karnyothrips,melaleucus,,1.56,0.051663481,0.02871596,10,,,
Karnyothrips_melaleucus,409,1,Karnyothrips_melaleucus_Egg,Egg,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Karnyothrips,melaleucus,,,,,,,,
Karnyothrips_melaleucus,409,1,Karnyothrips_melaleucus_Juvenile,Juvenile,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Phlaeothripidae,Phlaeothripinae,Karnyothrips,melaleucus,,,,,,,,
Leucothrips_piercei,410,1,Leucothrips_piercei_Adult,Adult,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Thripidae,,Leucothrips,piercei,,0.68,0.015781264,0.009998776,10,,,
Leucothrips_piercei,410,1,Leucothrips_piercei_Egg,Egg,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Thripidae,,Leucothrips,piercei,,,,,,,,
Leucothrips_piercei,410,1,Leucothrips_piercei_Juvenile,Juvenile,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Thripidae,,Leucothrips,piercei,,,,,,,,
Merothrips_floridensis,411,1,Merothrips_floridensis_Adult,Adult,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Merothripidae,,Merothrips,floridensis,,0.87,0.018914478,0.016464652,10,,,
Merothrips_floridensis,411,1,Merothrips_floridensis_Egg,Egg,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Merothripidae,,Merothrips,floridensis,,,,,,,,
Merothrips_floridensis,411,1,Merothrips_floridensis_Juvenile,Juvenile,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Merothripidae,,Merothrips,floridensis,,,,,,,,
Projectothrips_palmyrae,412,1,Projectothrips_palmyrae_Adult,Adult,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Thripidae,Thripinae,Projectothrips,palmyrae,,1.444444444,0.07250678,0.04704249,9,,,
Projectothrips_palmyrae,412,1,Projectothrips_palmyrae_Egg,Egg,Thysanoptera,Manfred_Ulitzka,,,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Thysanoptera,,,,Thripidae,Thripinae,Projectothrips,palmyrae,,,,,,,,
