"","sample","unique_ID","pred_ID","Phylum_prey","Class_prey","Order_prey","Family_prey","Genus_prey","Species_prey","ID_level","reads"
"25194","SCY16a","Pheidole","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Pheidole","","Genus",0
"25195","SCY16a","Philonthus explorator","Scytodes longipes","Arthropoda","Insecta","Coleoptera","Staphylinidae","Philonthus","Philonthus explorator","Species",0
"25196","SCY16a","Piletocera signiferalis","Scytodes longipes","Arthropoda","Insecta","Lepidoptera","Crambidae","Piletocera","Piletocera signiferalis","Species",0
"25197","SCY16a","Ponera <ants>","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Ponera <ants>","","Genus",0
"25198","SCY16a","Pseudococcidae","Scytodes longipes","Arthropoda","Insecta","Hemiptera","Pseudococcidae","","","Family",0
"25199","SCY16a","Pseudomyrmex gracilis","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Pseudomyrmex","Pseudomyrmex gracilis","Species",0
"25200","SCY16a","Saissetia oleae","Scytodes longipes","Arthropoda","Insecta","Hemiptera","Coccidae","Saissetia","Saissetia oleae","Species",0
"25201","SCY16a","Salmo salar","Scytodes longipes","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo","Salmo salar","Species",0
"25202","SCY16a","Sarcoptiformes","Scytodes longipes","Arthropoda","Arachnida","Sarcoptiformes","","","","Order",0
"25203","SCY16a","Scholastes lonchifer","Scytodes longipes","Arthropoda","Insecta","Diptera","Platystomatidae","Scholastes","Scholastes lonchifer","Species",0
"25204","SCY16a","Sciaridae","Scytodes longipes","Arthropoda","Insecta","Diptera","Sciaridae","","","Family",0
"25205","SCY16a","Sciaridae sp. BIOUG15345-H01","Scytodes longipes","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. BIOUG15345-H01","Species",0
"25206","SCY16a","Sciaridae sp. sc","Scytodes longipes","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. sc_02707","Species",0
"25207","SCY16a","Sciaridae sp. sc","Scytodes longipes","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. sc_07876","Species",0
"25208","SCY16a","Selenothrips rubrocinctus","Scytodes longipes","Arthropoda","Insecta","Thysanoptera","Thripidae","Selenothrips","Selenothrips rubrocinctus","Species",0
"25209","SCY16a","Smeringopus pallidus","Scytodes longipes","Arthropoda","Arachnida","Araneae","Pholcidae","Smeringopus","Smeringopus pallidus","Species",0
"25210","SCY16a","Sminthuridae sp. DPCOL44194","Scytodes longipes","Arthropoda","Collembola","Symphypleona","Sminthuridae","","Sminthuridae sp. DPCOL44194","Species",0
"25211","SCY16a","Sparassidae","Scytodes longipes","Arthropoda","Arachnida","Araneae","Sparassidae","","","Family",5
"25212","SCY16a","Stigmatogaster souletina","Scytodes longipes","Arthropoda","Chilopoda","Geophilomorpha","Himantariidae","Stigmatogaster","Stigmatogaster souletina","Species",0
"25213","SCY16a","Styringomyia didyma","Scytodes longipes","Arthropoda","Insecta","Diptera","Limoniidae","Styringomyia","Styringomyia didyma","Species",0
"25214","SCY16a","Suidasia","Scytodes longipes","Arthropoda","Arachnida","Sarcoptiformes","Suidasiidae","Suidasia","","Genus",0
"25215","SCY16a","Sula sula","Scytodes longipes","Chordata","Aves","Pelecaniformes","Sulidae","Sula","Sula sula","Species",0
"25216","SCY16a","Theridion","Scytodes longipes","Arthropoda","Arachnida","Araneae","Theridiidae","Theridion","","Genus",0
"25217","SCY16a","Thysanoptera","Scytodes longipes","Arthropoda","Insecta","Thysanoptera","","","","Order",0
"25218","SCY16a","Tygarrup javanicus","Scytodes longipes","Arthropoda","Chilopoda","Geophilomorpha","Mecistocephalidae","Tygarrup","Tygarrup javanicus","Species",0
"25219","SCY17a","Acaridae","Scytodes longipes","Arthropoda","Arachnida","Sarcoptiformes","Acaridae","","","Family",0
"25220","SCY17a","Acrididae","Scytodes longipes","Arthropoda","Insecta","Orthoptera","Acrididae","","","Family",0
"25221","SCY17a","Agromyzidae","Scytodes longipes","Arthropoda","Insecta","Diptera","Agromyzidae","","","Family",0
"25222","SCY17a","Aleyrodidae","Scytodes longipes","Arthropoda","Insecta","Hemiptera","Aleyrodidae","","","Family",0
"25223","SCY17a","Anisolabis","Scytodes longipes","Arthropoda","Insecta","Dermaptera","Anisolabididae","Anisolabis","","Genus",0
"25224","SCY17a","Arachnida","Scytodes longipes","Arthropoda","Arachnida","","","","","Class",1
"25225","SCY17a","Arachnida","Scytodes longipes","Arthropoda","Arachnida","Araneae","","","","Order",1737
"25226","SCY17a","Araneae","Scytodes longipes","Arthropoda","Arachnida","Araneae","","","","Order",209
"25227","SCY17a","Arthropoda","Scytodes longipes","Arthropoda","","","","","","Phylum",23
"25228","SCY17a","Arthropoda","Scytodes longipes","Arthropoda","Arachnida","Araneae","","","","Order",0
"25229","SCY17a","Arthropoda","Scytodes longipes","Arthropoda","Entognatha","Entomobryomorpha","","","","Order",0
"25230","SCY17a","Arthropoda","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","","","","Order",0
"25231","SCY17a","Arthropoda environmental sample","Scytodes longipes","Arthropoda","","","","","Arthropoda environmental sample","Species",0
"25232","SCY17a","Bdelloidea","Scytodes longipes","Rotifera","Bdelloidea","","","","","Class",0
"25233","SCY17a","Blattodea","Scytodes longipes","Arthropoda","Insecta","Blattodea","","","","Order",0
"25234","SCY17a","Bourletiellidae","Scytodes longipes","Arthropoda","Collembola","Symphypleona","Bourletiellidae","","","Family",0
"25235","SCY17a","Buthus mariefranceae","Scytodes longipes","Arthropoda","Arachnida","Scorpiones","Buthidae","Buthus","Buthus mariefranceae","Species",0
"25236","SCY17a","Carapoia sp. DNA100446402","Scytodes longipes","Arthropoda","Arachnida","Araneae","Pholcidae","Carapoia","Carapoia sp. DNA100446402","Species",0
"25237","SCY17a","Cardiocondyla minutior","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Cardiocondyla","Cardiocondyla minutior","Species",0
"25238","SCY17a","Cecidomyiidae","Scytodes longipes","Arthropoda","Insecta","Diptera","Cecidomyiidae","","","Family",0
"25239","SCY17a","Cephalochrysa","Scytodes longipes","Arthropoda","Insecta","Diptera","Stratiomyidae","Cephalochrysa","","Genus",0
"25240","SCY17a","Ceratopogonidae sp. sc","Scytodes longipes","Arthropoda","Insecta","Diptera","Ceratopogonidae","","Ceratopogonidae sp. sc_02724","Species",0
"25241","SCY17a","Ceratopogonidae sp. sc","Scytodes longipes","Arthropoda","Insecta","Diptera","Ceratopogonidae","","Ceratopogonidae sp. sc_07781","Species",0
"25242","SCY17a","Chilopoda","Scytodes longipes","Arthropoda","Chilopoda","","","","","Class",0
"25243","SCY17a","Chloropidae","Scytodes longipes","Arthropoda","Insecta","Diptera","Chloropidae","","","Family",0
"25244","SCY17a","Chromadorea","Scytodes longipes","Nematoda","Chromadorea","","","","","Class",0
"25245","SCY17a","Coleoptera","Scytodes longipes","Arthropoda","Insecta","Coleoptera","","","","Order",0
"25246","SCY17a","Collembola","Scytodes longipes","Arthropoda","Collembola","","","","","Class",0
"25247","SCY17a","Conoderus pallipes","Scytodes longipes","Arthropoda","Insecta","Coleoptera","Elateridae","Conoderus","Conoderus pallipes","Species",0
"25248","SCY17a","Culex univittatus","Scytodes longipes","Arthropoda","Insecta","Diptera","Culicidae","Culex","Culex univittatus","Species",0
"25249","SCY17a","Culicoides sp. OM-2014","Scytodes longipes","Arthropoda","Insecta","Diptera","Ceratopogonidae","Culicoides","Culicoides sp. OM-2014","Species",0
"25250","SCY17a","Cytaea cf. sinuata JXZ-2013","Scytodes longipes","Arthropoda","Arachnida","Araneae","Salticidae","Cytaea","Cytaea cf. sinuata JXZ-2013","Species",0
"25251","SCY17a","Dactylosternum abdominale","Scytodes longipes","Arthropoda","Insecta","Coleoptera","Hydrophilidae","Dactylosternum","Dactylosternum abdominale","Species",0
"25252","SCY17a","Dermatophagoides farinae","Scytodes longipes","Arthropoda","Arachnida","Sarcoptiformes","Pyroglyphidae","Dermatophagoides","Dermatophagoides farinae","Species",0
"25253","SCY17a","Diadiplosis donaldi","Scytodes longipes","Arthropoda","Insecta","Diptera","Cecidomyiidae","Diadiplosis","Diadiplosis donaldi","Species",0
"25254","SCY17a","Diploptera punctata","Scytodes longipes","Arthropoda","Insecta","Blattodea","Blaberidae","Diploptera","Diploptera punctata","Species",0
"25255","SCY17a","Diptera","Scytodes longipes","Arthropoda","Insecta","Diptera","","","","Order",0
"25256","SCY17a","Diptera sp. sc","Scytodes longipes","Arthropoda","Insecta","Diptera","","","Diptera sp. sc_00793","Species",0
"25257","SCY17a","Echmepteryx madagascariensis","Scytodes longipes","Arthropoda","Insecta","Psocoptera","Lepidopsocidae","Echmepteryx","Echmepteryx madagascariensis","Species",0
"25258","SCY17a","Ectobiidae","Scytodes longipes","Arthropoda","Insecta","Blattodea","Ectobiidae","","","Family",0
"25259","SCY17a","Ectopsocidae sp. S150708","Scytodes longipes","Arthropoda","Insecta","Psocoptera","Ectopsocidae","","Ectopsocidae sp. S150708","Species",0
"25260","SCY17a","Ectopsocus fullawayi","Scytodes longipes","Arthropoda","Insecta","Psocoptera","Ectopsocidae","Ectopsocus","Ectopsocus fullawayi","Species",0
"25261","SCY17a","Ectopsocus sp. KY212","Scytodes longipes","Arthropoda","Insecta","Psocoptera","Ectopsocidae","Ectopsocus","Ectopsocus sp. KY212","Species",0
"25262","SCY17a","Enterobius vermicularis","Scytodes longipes","Nematoda","Chromadorea","Rhabditida","Oxyuridae","Enterobius","Enterobius vermicularis","Species",0
"25263","SCY17a","Entomobryomorpha","Scytodes longipes","Arthropoda","Collembola","Entomobryomorpha","","","","Order",0
"25264","SCY17a","Erebidae","Scytodes longipes","Arthropoda","Insecta","Lepidoptera","Erebidae","","","Family",0
"25265","SCY17a","Eukaryota","Scytodes longipes","","","","","","","Domain",0
"25266","SCY17a","Eukaryota","Scytodes longipes","Arthropoda","Insecta","","","","","Class",0
"25267","SCY17a","Eukaryota","Scytodes longipes","Chordata","Mammalia","Rodentia","","","","Order",0
"25268","SCY17a","Evaniella semaeoda","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Evaniidae","Evaniella","Evaniella semaeoda","Species",0
"25269","SCY17a","Formicidae","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","","","Family",0
"25270","SCY17a","Geophilomorpha","Scytodes longipes","Arthropoda","Chilopoda","Geophilomorpha","","","","Order",0
"25271","SCY17a","Hasarius adansoni","Scytodes longipes","Arthropoda","Arachnida","Araneae","Salticidae","Hasarius","Hasarius adansoni","Species",0
"25272","SCY17a","Hemiptera","Scytodes longipes","Arthropoda","Insecta","Hemiptera","","","","Order",0
"25273","SCY17a","Hemiptera sp. BIOUG03439-H02","Scytodes longipes","Arthropoda","Insecta","Hemiptera","","","Hemiptera sp. BIOUG03439-H02","Species",0
"25274","SCY17a","Hercostomus unicolor","Scytodes longipes","Arthropoda","Insecta","Diptera","Dolichopodidae","Hercostomus","Hercostomus unicolor","Species",0
"25275","SCY17a","Homidia","Scytodes longipes","Arthropoda","Collembola","Entomobryomorpha","Entomobryidae","Homidia","","Genus",0
"25276","SCY17a","Hominidae","Scytodes longipes","Chordata","Mammalia","Primates","Hominidae","","","Family",0
"25277","SCY17a","Homo sapiens","Scytodes longipes","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Species",0
"25278","SCY17a","Hymenoptera","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","","","","Order",0
"25279","SCY17a","Hypoponera","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Hypoponera","","Genus",0
"25280","SCY17a","Hypothenemus sp. H206","Scytodes longipes","Arthropoda","Insecta","Coleoptera","Curculionidae","Hypothenemus","Hypothenemus sp. H206","Species",0
"25281","SCY17a","Insecta","Scytodes longipes","Arthropoda","Insecta","","","","","Class",0
"25282","SCY17a","Insecta","Scytodes longipes","Arthropoda","Insecta","Coleoptera","","","","Order",0
"25283","SCY17a","Insecta","Scytodes longipes","Arthropoda","Insecta","Dermaptera","","","","Order",0
"25284","SCY17a","Insecta","Scytodes longipes","Arthropoda","Insecta","Diptera","","","","Order",0
"25285","SCY17a","Insecta","Scytodes longipes","Arthropoda","Insecta","Hemiptera","","","","Order",0
"25286","SCY17a","Isotomidae sp. DPCOL102537","Scytodes longipes","Arthropoda","Collembola","Entomobryomorpha","Isotomidae","","Isotomidae sp. DPCOL102537","Species",0
"25287","SCY17a","Keijia mneon","Scytodes longipes","Arthropoda","Arachnida","Araneae","Theridiidae","Keijia <spiders>","Keijia mneon","Species",0
"25288","SCY17a","Lepidopsocidae","Scytodes longipes","Arthropoda","Insecta","Psocoptera","Lepidopsocidae","","","Family",0
"25289","SCY17a","Lepidoptera","Scytodes longipes","Arthropoda","Insecta","Lepidoptera","","","","Order",0
"25290","SCY17a","Lepidoptera sp. BOLD:AAC1583","Scytodes longipes","Arthropoda","Insecta","Lepidoptera","","","Lepidoptera sp. BOLD:AAC1583","Species",0
"25291","SCY17a","Lepidoptera sp. sc","Scytodes longipes","Arthropoda","Insecta","Lepidoptera","","","Lepidoptera sp. sc_03005","Species",0
"25292","SCY17a","Lepidoptera sp. sc","Scytodes longipes","Arthropoda","Insecta","Lepidoptera","","","Lepidoptera sp. sc_07152","Species",0
"25293","SCY17a","Limoniidae","Scytodes longipes","Arthropoda","Insecta","Diptera","Limoniidae","","","Family",0
"25294","SCY17a","Linepithema humile","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Linepithema","Linepithema humile","Species",0
"25295","SCY17a","Liposcelis bostrychophila","Scytodes longipes","Arthropoda","Insecta","Psocoptera","Liposcelididae","Liposcelis","Liposcelis bostrychophila","Species",0
"25296","SCY17a","Liposcelis decolor","Scytodes longipes","Arthropoda","Insecta","Psocoptera","Liposcelididae","Liposcelis","Liposcelis decolor","Species",0
"25297","SCY17a","Littorophiloscia bifasciata","Scytodes longipes","Arthropoda","Malacostraca","Isopoda","Philosciidae","Littorophiloscia","Littorophiloscia bifasciata","Species",0
"25298","SCY17a","Mecistocephalus guildingii","Scytodes longipes","Arthropoda","Chilopoda","Geophilomorpha","Mecistocephalidae","Mecistocephalus","Mecistocephalus guildingii","Species",0
"25299","SCY17a","Mus musculus","Scytodes longipes","Chordata","Mammalia","Rodentia","Muridae","Mus","Mus musculus","Species",0
"25300","SCY17a","Myopsocidae sp. sc","Scytodes longipes","Arthropoda","Insecta","Psocoptera","Myopsocidae","","Myopsocidae sp. sc_07272","Species",0
"25301","SCY17a","Neoscona","Scytodes longipes","Arthropoda","Arachnida","Araneae","Araneidae","Neoscona","","Genus",0
"25302","SCY17a","Neoscona theisi","Scytodes longipes","Arthropoda","Arachnida","Araneae","Araneidae","Neoscona","Neoscona theisi","Species",0
"25303","SCY17a","Nephus sp. PSRU-COC007","Scytodes longipes","Arthropoda","Insecta","Coleoptera","Coccinellidae","Nephus","Nephus sp. PSRU-COC007","Species",0
"25304","SCY17a","Nylanderia sp. CHR01","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Nylanderia","Nylanderia sp. CHR01","Species",0
"25305","SCY17a","Olios sp. 1GAB","Scytodes longipes","Arthropoda","Arachnida","Araneae","Sparassidae","Olios","Olios sp. 1GAB_PAK","Species",0
"25306","SCY17a","Oncorhynchus nerka","Scytodes longipes","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus nerka","Species",0
"25307","SCY17a","Opopaea sp. CASENT9024170","Scytodes longipes","Arthropoda","Arachnida","Araneae","Oonopidae","Opopaea","Opopaea sp. CASENT9024170","Species",0
"25308","SCY17a","Ornebius novarae","Scytodes longipes","Arthropoda","Insecta","Orthoptera","Mogoplistidae","Ornebius","Ornebius novarae","Species",0
"25309","SCY17a","Orphnaeus brevilabiatus","Scytodes longipes","Arthropoda","Chilopoda","Geophilomorpha","Oryidae","Orphnaeus","Orphnaeus brevilabiatus","Species",0
"25310","SCY17a","Orthoptera","Scytodes longipes","Arthropoda","Insecta","Orthoptera","","","","Order",0
"25311","SCY17a","Oxyopes sertatus","Scytodes longipes","Arthropoda","Arachnida","Araneae","Oxyopidae","Oxyopes","Oxyopes sertatus","Species",0
"25312","SCY17a","Pantala flavescens","Scytodes longipes","Arthropoda","Insecta","Odonata","Libellulidae","Pantala","Pantala flavescens","Species",0
"25313","SCY17a","Parartemia serventyi","Scytodes longipes","Arthropoda","Branchiopoda","Anostraca","Branchipodidae","Parartemia","Parartemia serventyi","Species",0
"25314","SCY17a","Periplaneta","Scytodes longipes","Arthropoda","Insecta","Blattodea","Blattidae","Periplaneta","","Genus",0
"25315","SCY17a","Pheidole","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Pheidole","","Genus",0
"25316","SCY17a","Philonthus explorator","Scytodes longipes","Arthropoda","Insecta","Coleoptera","Staphylinidae","Philonthus","Philonthus explorator","Species",0
"25317","SCY17a","Piletocera signiferalis","Scytodes longipes","Arthropoda","Insecta","Lepidoptera","Crambidae","Piletocera","Piletocera signiferalis","Species",0
"25318","SCY17a","Ponera <ants>","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Ponera <ants>","","Genus",0
"25319","SCY17a","Pseudococcidae","Scytodes longipes","Arthropoda","Insecta","Hemiptera","Pseudococcidae","","","Family",0
"25320","SCY17a","Pseudomyrmex gracilis","Scytodes longipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Pseudomyrmex","Pseudomyrmex gracilis","Species",0
"25321","SCY17a","Saissetia oleae","Scytodes longipes","Arthropoda","Insecta","Hemiptera","Coccidae","Saissetia","Saissetia oleae","Species",0
"25322","SCY17a","Salmo salar","Scytodes longipes","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo","Salmo salar","Species",0
"25323","SCY17a","Sarcoptiformes","Scytodes longipes","Arthropoda","Arachnida","Sarcoptiformes","","","","Order",0
"25324","SCY17a","Scholastes lonchifer","Scytodes longipes","Arthropoda","Insecta","Diptera","Platystomatidae","Scholastes","Scholastes lonchifer","Species",0
"25325","SCY17a","Sciaridae","Scytodes longipes","Arthropoda","Insecta","Diptera","Sciaridae","","","Family",0
